L, a, b, x, y
201.95, 64.16, 192.93, 616.92, 660.17
201.90, 64.17, 192.92, 616.92, 660.15
200.80, 65.42, 190.91, 615.06, 661.75
200.87, 65.39, 190.97, 615.05, 661.73
200.99, 65.07, 191.17, 613.74, 664.35
200.92, 65.09, 191.16, 613.74, 664.37
199.80, 65.47, 189.70, 611.94, 666.97
199.87, 65.44, 189.75, 611.91, 666.94
201.87, 64.91, 190.21, 609.23, 669.86
201.92, 64.86, 190.24, 609.22, 669.84
202.60, 64.94, 190.12, 605.60, 670.22
201.72, 65.18, 190.15, 605.03, 669.08
201.69, 65.19, 190.14, 605.04, 669.11
201.72, 65.18, 190.15, 605.03, 669.08
201.28, 65.45, 190.12, 603.04, 667.62
201.37, 65.43, 190.11, 603.08, 667.51
200.15, 65.67, 190.01, 603.67, 667.53
200.15, 65.83, 189.95, 603.60, 667.25
199.56, 66.53, 188.91, 604.70, 666.97
199.59, 66.59, 188.77, 604.77, 666.90
200.60, 66.20, 189.02, 606.13, 667.89
200.59, 66.17, 189.05, 606.10, 667.87
197.89, 68.21, 187.27, 606.28, 669.53
197.87, 68.18, 187.31, 606.24, 669.57
195.49, 68.21, 186.94, 605.74, 670.53
195.53, 68.21, 186.97, 605.74, 670.53
197.13, 68.88, 184.89, 603.02, 668.13
198.77, 68.04, 187.14, 605.18, 669.58
198.76, 68.05, 187.14, 605.18, 669.58
199.19, 67.89, 187.20, 605.23, 669.60
196.61, 70.30, 184.85, 606.62, 669.89
196.61, 70.27, 184.88, 606.62, 669.89
191.71, 70.91, 184.03, 605.92, 671.03
191.67, 70.92, 184.01, 605.92, 671.03
191.60, 71.32, 183.57, 605.70, 670.75
191.54, 71.31, 183.64, 605.73, 670.79
191.77, 71.39, 183.86, 605.56, 670.57
191.76, 71.31, 183.93, 605.60, 670.65
191.19, 71.12, 183.67, 605.56, 670.16
191.18, 71.12, 183.68, 605.56, 670.16
191.14, 70.96, 184.19, 605.42, 670.26
190.57, 71.06, 184.22, 605.50, 670.29
190.31, 71.20, 184.29, 605.40, 670.37
190.14, 71.23, 184.27, 605.37, 670.43
190.18, 71.09, 184.35, 605.39, 670.43
190.18, 71.13, 184.28, 605.41, 670.43
190.59, 71.12, 184.68, 605.17, 670.55
190.50, 71.30, 184.74, 605.00, 670.51
190.66, 71.34, 184.86, 605.08, 670.59
190.63, 71.33, 184.85, 605.11, 670.57
191.14, 71.25, 185.01, 605.11, 670.39
191.41, 71.24, 185.13, 605.17, 670.51
191.57, 71.24, 185.17, 605.15, 670.46
191.42, 71.22, 185.16, 605.22, 670.49
191.75, 68.88, 186.93, 600.83, 660.15
189.96, 71.51, 185.87, 605.39, 671.51
191.47, 68.83, 187.19, 600.65, 660.14
189.73, 71.52, 185.93, 605.31, 671.57
200.11, 71.04, 188.10, 609.12, 665.34
194.79, 72.32, 186.79, 612.46, 669.59
199.98, 71.07, 188.43, 609.33, 666.25
194.79, 72.32, 186.79, 612.46, 669.59
202.40, 65.06, 194.35, 633.64, 667.93
201.63, 68.15, 191.77, 618.00, 668.06
202.43, 65.05, 194.35, 633.70, 667.91
201.72, 68.09, 191.87, 618.04, 668.04
174.42, 88.18, 179.08, 621.94, 683.82
174.28, 88.16, 179.14, 621.91, 683.84
179.42, 83.41, 179.52, 624.46, 687.21
179.42, 83.39, 179.61, 624.36, 687.21
220.15, 58.25, 200.77, 629.31, 681.67
220.14, 58.24, 200.79, 629.31, 681.67
217.24, 59.52, 197.96, 618.98, 678.43
217.23, 59.52, 197.96, 618.98, 678.43
220.15, 60.00, 196.80, 608.20, 673.25
220.15, 59.98, 196.85, 608.20, 673.26
221.00, 60.42, 197.04, 594.20, 669.16
221.00, 60.42, 197.04, 594.20, 669.16
216.34, 66.74, 190.82, 580.01, 668.11
216.36, 66.75, 190.79, 579.98, 668.07
203.69, 65.98, 192.85, 570.01, 669.50
203.68, 65.98, 192.86, 570.01, 669.50
200.05, 68.79, 190.50, 561.69, 670.51
200.00, 68.77, 190.52, 561.69, 670.55
201.70, 66.57, 191.84, 558.74, 669.93
201.70, 66.57, 191.84, 558.74, 669.93
200.64, 65.78, 192.62, 556.70, 667.99
200.64, 65.78, 192.62, 556.70, 667.99
202.90, 65.11, 193.23, 554.27, 667.10
202.89, 65.11, 193.22, 554.27, 667.10
203.04, 65.99, 192.47, 552.24, 667.25
203.01, 66.00, 192.44, 552.30, 667.25
203.37, 65.36, 192.86, 552.64, 666.86
203.31, 65.37, 192.87, 552.64, 666.86
204.16, 65.27, 192.89, 552.45, 666.89
204.25, 65.19, 192.95, 552.45, 666.90
203.98, 65.12, 193.10, 552.52, 666.82
204.00, 65.14, 193.13, 552.53, 666.82
204.26, 65.14, 193.06, 552.50, 666.83
204.17, 65.17, 193.06, 552.46, 666.85
204.25, 65.08, 193.12, 552.47, 666.85
204.08, 65.10, 193.13, 552.54, 666.89
204.20, 65.08, 193.12, 552.49, 666.86
203.89, 65.02, 193.22, 552.45, 666.89
203.88, 65.02, 193.21, 552.48, 666.90
203.89, 64.97, 193.24, 552.48, 666.90
204.26, 64.87, 193.35, 552.42, 666.90
204.26, 64.84, 193.40, 552.42, 666.90
204.32, 64.71, 193.54, 552.42, 666.91
204.00, 64.56, 193.57, 552.44, 666.85
204.00, 64.56, 193.57, 552.44, 666.85
204.01, 64.56, 193.57, 552.44, 666.85
204.02, 64.56, 193.57, 552.44, 666.85
204.02, 64.56, 193.57, 552.44, 666.85
204.01, 64.54, 193.58, 552.47, 666.82
203.99, 64.56, 193.55, 552.45, 666.85
203.99, 64.56, 193.55, 552.45, 666.85
203.97, 64.59, 193.52, 552.45, 666.86
204.08, 64.55, 193.57, 552.43, 666.85
204.12, 64.52, 193.58, 552.46, 666.85
204.11, 64.54, 193.56, 552.45, 666.86
204.11, 64.52, 193.58, 552.45, 666.86
204.17, 64.49, 193.61, 552.44, 666.84
204.15, 64.51, 193.60, 552.44, 666.84
204.28, 64.46, 193.65, 552.43, 666.81
204.31, 64.46, 193.69, 552.45, 666.81
204.32, 64.49, 193.69, 552.43, 666.78
204.33, 64.45, 193.70, 552.43, 666.78
204.35, 64.46, 193.68, 552.45, 666.79
204.32, 64.44, 193.70, 552.46, 666.80
204.45, 64.47, 193.72, 552.40, 666.81
204.48, 64.45, 193.75, 552.39, 666.84
204.51, 64.42, 193.77, 552.38, 666.83
204.49, 64.39, 193.81, 552.38, 666.83
204.31, 64.58, 193.58, 552.51, 666.89
204.19, 64.61, 193.55, 552.48, 666.91
204.26, 64.56, 193.62, 552.45, 666.88
204.26, 64.43, 193.71, 552.44, 666.87
204.46, 64.41, 193.68, 552.46, 666.88
204.23, 64.34, 193.79, 552.46, 666.89
204.23, 64.34, 193.79, 552.46, 666.89
204.23, 64.33, 193.81, 552.46, 666.89
204.40, 64.35, 193.80, 552.45, 666.86
204.33, 64.32, 193.84, 552.44, 666.87
204.41, 64.30, 193.87, 552.42, 666.87
204.26, 64.27, 193.89, 552.44, 666.88
204.38, 64.33, 193.87, 552.38, 666.84
204.26, 64.33, 193.82, 552.46, 666.87
204.34, 64.28, 193.85, 552.44, 666.85
204.10, 64.32, 193.84, 552.46, 666.88
204.23, 64.34, 193.83, 552.41, 666.84
204.31, 64.32, 193.87, 552.46, 666.86
204.33, 64.36, 193.82, 552.49, 666.87
204.18, 64.37, 193.81, 552.53, 666.91
204.31, 64.39, 193.82, 552.50, 666.89
204.26, 64.32, 193.84, 552.53, 666.89
204.37, 64.28, 193.87, 552.49, 666.86
204.35, 64.29, 193.86, 552.51, 666.90
204.48, 64.25, 193.88, 552.52, 666.88
204.51, 64.23, 193.90, 552.53, 666.88
204.42, 64.28, 193.91, 552.51, 666.88
204.22, 64.26, 193.89, 552.52, 666.89
204.29, 64.36, 193.86, 552.42, 666.87
204.27, 64.37, 193.84, 552.46, 666.87
204.51, 64.28, 193.95, 552.41, 666.82
204.44, 64.23, 193.94, 552.46, 666.83
204.66, 64.09, 193.99, 552.39, 666.77
204.63, 64.09, 193.97, 552.41, 666.78
204.57, 64.11, 194.02, 552.45, 666.78
204.22, 64.18, 194.00, 552.40, 666.87
204.11, 64.95, 193.06, 552.61, 667.05
204.07, 64.95, 193.06, 552.63, 667.07
202.63, 65.86, 192.24, 552.71, 668.34
203.86, 64.70, 193.33, 552.63, 669.86
203.92, 64.73, 193.29, 552.61, 669.86
203.82, 64.75, 193.27, 552.63, 669.87
203.36, 65.27, 192.77, 552.84, 671.42
203.36, 65.27, 192.77, 552.84, 671.42
204.70, 64.86, 193.21, 551.72, 672.25
204.75, 64.83, 193.24, 551.72, 672.23
206.38, 64.23, 194.02, 550.83, 673.31
206.38, 64.23, 194.03, 550.83, 673.31
206.88, 64.44, 193.61, 549.42, 674.65
206.85, 64.45, 193.59, 549.44, 674.66
207.05, 64.11, 193.95, 548.97, 675.89
207.06, 64.10, 193.99, 548.95, 675.89
206.99, 64.35, 193.56, 548.60, 676.16
206.98, 64.35, 193.58, 548.60, 676.16
207.44, 63.62, 194.47, 548.25, 675.92
207.43, 63.63, 194.46, 548.27, 675.92
207.97, 63.89, 194.24, 547.99, 676.08
207.98, 63.89, 194.24, 547.99, 676.08
207.07, 63.96, 194.08, 547.62, 675.69
207.07, 63.96, 194.08, 547.62, 675.69
207.91, 63.81, 194.14, 547.73, 675.64
208.03, 63.78, 194.17, 547.50, 675.74
207.96, 63.37, 194.79, 547.51, 675.58
207.92, 63.37, 194.79, 547.51, 675.58
208.32, 63.47, 194.44, 547.51, 675.71
208.32, 63.45, 194.47, 547.46, 675.68
207.89, 63.32, 194.64, 546.71, 675.66
207.89, 63.32, 194.65, 546.71, 675.66
207.23, 63.78, 194.10, 546.48, 675.67
207.22, 63.79, 194.09, 546.49, 675.67
208.42, 63.16, 194.73, 546.17, 675.64
208.39, 63.15, 194.76, 546.15, 675.63
208.11, 63.68, 194.22, 545.72, 675.50
208.11, 63.68, 194.22, 545.72, 675.50
208.83, 63.35, 194.65, 545.86, 675.24
208.77, 63.35, 194.67, 545.85, 675.23
209.21, 63.42, 194.67, 545.42, 675.26
209.20, 63.43, 194.66, 545.42, 675.26
208.81, 63.53, 194.52, 545.15, 675.11
208.83, 63.50, 194.53, 545.16, 675.11
208.45, 63.71, 194.42, 545.14, 675.23
208.41, 63.67, 194.44, 545.11, 675.19
208.79, 63.47, 194.66, 544.94, 675.34
208.77, 63.47, 194.66, 544.90, 675.34
208.21, 63.83, 194.31, 545.00, 675.58
208.25, 63.79, 194.35, 545.00, 675.59
206.52, 64.26, 193.83, 544.49, 675.03
206.52, 64.27, 193.80, 544.51, 675.04
208.48, 63.69, 194.13, 544.58, 674.73
208.47, 63.67, 194.15, 544.61, 674.72
208.48, 63.53, 194.54, 544.05, 674.57
208.42, 63.56, 194.49, 544.08, 674.56
209.10, 63.73, 194.21, 543.83, 674.02
209.18, 63.71, 194.22, 543.83, 674.02
204.98, 64.63, 193.60, 543.79, 674.89
205.29, 64.37, 193.87, 543.85, 674.97
207.14, 64.54, 193.57, 543.45, 674.48
207.20, 64.49, 193.63, 543.45, 674.50
207.65, 64.05, 193.76, 542.38, 673.99
207.53, 64.12, 193.71, 542.36, 674.02
206.46, 64.84, 192.99, 542.42, 673.76
206.42, 64.90, 192.94, 542.42, 673.77
207.06, 64.34, 193.44, 543.46, 673.72
207.06, 64.30, 193.45, 543.50, 673.73
206.60, 64.35, 193.43, 543.02, 673.65
206.60, 64.32, 193.45, 543.02, 673.65
206.84, 64.34, 193.55, 543.12, 673.39
206.85, 64.30, 193.59, 543.15, 673.40
206.65, 64.65, 193.43, 543.13, 673.36
206.60, 64.60, 193.51, 543.13, 673.36
206.70, 64.51, 193.50, 543.23, 673.47
206.70, 64.44, 193.57, 543.25, 673.48
206.79, 64.46, 193.44, 543.22, 673.47
206.76, 64.43, 193.45, 543.20, 673.45
207.02, 64.36, 193.56, 543.34, 673.49
206.95, 64.35, 193.59, 543.35, 673.49
206.71, 64.53, 193.52, 543.47, 673.44
206.78, 63.97, 194.15, 543.52, 673.10
206.88, 63.97, 194.16, 543.54, 673.11
206.87, 63.96, 194.17, 543.54, 673.11
206.18, 65.02, 193.04, 540.23, 671.55
206.11, 65.08, 193.01, 540.23, 671.55
205.87, 64.54, 193.45, 540.80, 671.50
206.16, 64.28, 193.67, 542.58, 672.14
205.91, 65.27, 192.62, 540.78, 671.30
205.87, 65.29, 192.61, 540.75, 671.29
205.27, 65.28, 192.79, 542.34, 672.08
205.28, 65.24, 192.84, 542.34, 672.08
205.65, 65.77, 192.24, 541.82, 671.53
205.73, 65.74, 192.27, 541.82, 671.56
205.17, 65.77, 192.40, 539.89, 670.31
205.09, 66.02, 192.35, 539.73, 670.32
205.06, 66.40, 191.76, 539.79, 670.30
205.26, 66.24, 191.87, 539.77, 670.34
204.10, 66.54, 191.72, 539.32, 670.35
204.11, 66.53, 191.72, 539.32, 670.35
204.77, 66.86, 191.48, 538.82, 670.27
204.67, 66.86, 191.44, 538.89, 670.31
204.88, 66.29, 192.23, 538.08, 669.76
204.88, 66.23, 192.25, 538.11, 669.81
203.58, 67.54, 190.84, 537.89, 669.88
203.65, 67.49, 190.86, 538.01, 669.95
223.28, 60.56, 198.30, 522.00, 659.67
203.08, 67.53, 191.14, 537.15, 669.94
223.28, 60.56, 198.30, 522.00, 659.67
203.07, 67.53, 191.14, 537.15, 669.94
210.18, 68.58, 194.74, 519.20, 665.40
202.09, 68.83, 190.53, 536.63, 669.48
210.18, 68.58, 194.74, 519.20, 665.40
202.09, 68.83, 190.53, 536.63, 669.48
189.68, 72.61, 188.81, 528.26, 666.16
193.77, 72.13, 187.27, 538.45, 669.11
189.68, 72.61, 188.81, 528.26, 666.16
193.77, 72.13, 187.27, 538.45, 669.11
203.30, 67.56, 194.92, 531.01, 664.30
198.11, 69.51, 189.69, 546.17, 668.42
203.30, 67.56, 194.92, 531.01, 664.30
198.10, 69.49, 189.67, 546.20, 668.46
215.19, 64.46, 197.33, 531.96, 665.42
200.73, 68.91, 190.17, 551.79, 667.89
215.19, 64.46, 197.33, 531.96, 665.42
200.73, 68.91, 190.17, 551.79, 667.89
214.41, 69.62, 194.06, 536.92, 666.72
200.74, 71.00, 188.24, 557.30, 667.54
214.38, 69.62, 194.05, 536.92, 666.72
200.73, 71.00, 188.24, 557.30, 667.54
210.17, 71.48, 192.97, 539.62, 667.42
198.75, 73.37, 185.67, 566.51, 671.29
207.07, 72.95, 191.04, 539.25, 667.33
197.31, 74.05, 184.74, 566.63, 671.57
196.86, 72.49, 186.09, 574.36, 669.74
196.79, 72.47, 186.12, 574.35, 669.72
196.08, 70.97, 186.59, 579.44, 668.59
196.00, 70.97, 186.63, 579.40, 668.63
194.84, 70.66, 186.30, 586.62, 667.88
194.72, 70.73, 186.09, 586.83, 667.85
192.49, 70.67, 185.89, 593.59, 668.42
192.57, 70.64, 185.92, 593.60, 668.39
188.37, 72.04, 184.12, 599.35, 669.52
188.28, 72.01, 184.17, 599.37, 669.51
187.45, 72.79, 184.51, 601.75, 672.12
187.41, 72.80, 184.44, 601.71, 672.05
189.21, 74.30, 183.14, 604.70, 674.26
189.18, 74.27, 183.16, 604.63, 674.25
188.06, 74.45, 182.51, 608.99, 673.87
188.04, 74.44, 182.53, 608.99, 673.87
184.66, 75.51, 181.29, 610.87, 675.28
184.68, 75.50, 181.30, 610.87, 675.28
183.06, 75.48, 181.36, 613.83, 675.58
183.06, 75.48, 181.36, 613.83, 675.58
182.89, 75.88, 180.82, 614.63, 675.93
182.93, 75.82, 180.86, 614.69, 675.97
182.44, 75.36, 181.35, 614.24, 675.62
182.45, 75.36, 181.35, 614.24, 675.62
182.11, 75.00, 181.04, 613.69, 674.86
182.08, 75.04, 181.05, 613.68, 674.87
180.64, 74.93, 181.77, 610.79, 675.44
180.63, 74.93, 181.77, 610.79, 675.44
180.38, 75.19, 180.53, 610.96, 675.51
180.32, 75.23, 180.42, 610.96, 675.51
180.30, 74.63, 181.50, 610.94, 674.39
180.31, 74.61, 181.53, 610.94, 674.39
180.26, 74.75, 181.19, 610.93, 674.61
180.27, 74.73, 181.23, 610.93, 674.61
180.16, 74.60, 181.54, 610.80, 674.58
179.98, 74.65, 181.52, 610.88, 674.54
180.28, 74.67, 181.39, 610.80, 674.49
180.02, 74.65, 181.44, 610.76, 674.45
179.94, 74.69, 181.48, 610.68, 674.53
179.90, 74.63, 181.60, 610.68, 674.53
181.70, 74.23, 182.00, 611.22, 674.13
181.36, 74.34, 181.87, 611.18, 674.10
181.72, 74.11, 182.10, 611.13, 674.09
181.61, 74.07, 182.08, 611.14, 674.05
181.81, 74.10, 182.07, 611.17, 674.03
182.00, 74.05, 182.11, 611.25, 673.94
181.79, 73.54, 182.05, 611.75, 673.74
181.79, 73.53, 182.06, 611.75, 673.74
181.54, 74.74, 181.22, 611.22, 673.52
181.58, 74.73, 181.18, 611.23, 673.48
182.53, 73.55, 182.46, 611.44, 672.67
182.65, 73.51, 182.49, 611.46, 672.66
179.83, 74.51, 180.86, 609.06, 675.30
179.83, 74.51, 180.85, 609.07, 675.33
177.51, 74.51, 181.09, 607.08, 675.41
177.51, 74.50, 181.09, 607.08, 675.41
177.13, 75.16, 180.98, 601.64, 677.25
177.14, 75.15, 181.00, 601.23, 677.35
177.87, 74.01, 183.20, 594.95, 678.32
178.02, 74.04, 183.01, 595.42, 678.27
180.38, 73.58, 183.72, 589.12, 677.54
180.24, 73.63, 183.70, 589.00, 677.52
183.57, 72.79, 184.94, 584.95, 676.00
183.57, 72.78, 184.94, 584.95, 676.00
187.05, 71.80, 185.87, 581.67, 673.76
187.02, 71.80, 185.89, 581.59, 673.75
189.32, 70.49, 187.28, 578.29, 670.74
189.32, 70.49, 187.28, 578.29, 670.74
190.42, 69.76, 187.93, 574.29, 667.84
190.41, 69.70, 187.99, 574.33, 667.84
192.49, 68.29, 189.38, 571.51, 664.62
192.46, 68.30, 189.37, 571.50, 664.63
194.00, 68.33, 189.46, 570.24, 660.16
193.84, 68.37, 189.41, 570.28, 660.17
194.11, 67.59, 190.07, 570.74, 655.73
194.18, 67.48, 190.29, 570.23, 655.69
194.79, 67.62, 190.02, 570.02, 651.14
194.80, 67.60, 190.05, 570.03, 651.13
195.63, 66.75, 190.64, 570.82, 646.82
195.63, 66.75, 190.64, 570.82, 646.82
194.73, 67.68, 189.70, 571.73, 642.45
194.75, 67.68, 189.69, 571.70, 642.45
195.69, 67.49, 190.18, 573.32, 638.24
195.71, 67.48, 190.19, 573.32, 638.24
196.09, 68.27, 189.29, 574.86, 634.12
196.05, 68.27, 189.28, 574.85, 634.13
197.08, 68.28, 189.68, 577.17, 630.29
197.09, 68.27, 189.69, 577.19, 630.30
197.16, 68.66, 189.16, 579.45, 626.62
197.13, 68.64, 189.18, 579.46, 626.64
198.61, 68.29, 189.64, 582.67, 623.57
198.70, 68.17, 189.70, 582.67, 623.58
197.82, 68.87, 189.11, 585.45, 618.81
197.80, 68.86, 189.12, 585.46, 618.82
198.73, 68.66, 189.41, 588.88, 615.17
198.65, 68.69, 189.41, 588.92, 615.17
198.91, 68.54, 189.41, 593.90, 611.98
198.93, 68.51, 189.42, 593.90, 611.98
197.44, 68.94, 188.95, 599.06, 608.98
197.44, 68.96, 188.96, 599.09, 609.00
194.96, 69.44, 188.30, 605.11, 607.68
194.96, 69.44, 188.31, 605.11, 607.68
193.27, 70.00, 187.75, 611.43, 606.93
193.30, 69.99, 187.75, 611.43, 606.93
192.93, 70.88, 186.86, 617.32, 608.18
192.96, 70.84, 186.89, 617.30, 608.19
194.91, 69.53, 187.63, 624.04, 609.58
194.95, 69.50, 187.65, 624.04, 609.58
196.82, 68.71, 189.14, 631.73, 611.97
196.81, 68.64, 189.18, 631.71, 612.00
199.37, 66.10, 192.01, 635.09, 615.57
199.37, 66.10, 192.01, 635.09, 615.57
200.04, 65.87, 191.82, 633.39, 618.67
199.94, 65.84, 191.86, 633.31, 618.73
199.64, 65.62, 191.90, 633.25, 623.26
199.62, 65.62, 191.90, 633.25, 623.26
199.71, 66.03, 191.38, 631.90, 627.83
199.71, 66.03, 191.40, 631.90, 627.80
198.77, 66.41, 191.10, 630.45, 632.73
198.73, 66.56, 191.15, 630.35, 632.72
199.00, 66.88, 190.97, 628.79, 637.33
199.06, 66.84, 191.03, 628.83, 637.34
198.60, 67.37, 189.97, 626.38, 642.28
198.60, 67.36, 189.98, 626.38, 642.28
196.02, 68.33, 188.18, 626.03, 648.40
195.93, 68.38, 188.14, 626.07, 648.37
192.68, 70.38, 184.97, 625.71, 655.08
192.70, 70.37, 185.00, 625.71, 655.08
187.61, 72.98, 181.00, 623.79, 661.47
187.58, 73.03, 180.82, 623.73, 661.39
184.73, 74.61, 179.33, 621.21, 667.55
184.73, 74.61, 179.33, 621.21, 667.55
180.95, 76.38, 178.76, 617.88, 672.07
180.76, 76.41, 178.73, 617.80, 672.13
178.56, 75.72, 180.43, 611.11, 676.17
178.55, 75.74, 180.39, 611.17, 676.15
177.90, 76.07, 181.11, 602.70, 680.97
177.95, 76.02, 181.13, 602.70, 680.97
181.63, 74.57, 182.33, 588.74, 679.01
181.63, 74.57, 182.33, 588.74, 679.01
184.85, 73.54, 184.27, 582.53, 675.81
184.77, 73.55, 184.26, 582.56, 675.82
188.38, 72.03, 186.14, 576.40, 671.34
188.35, 72.05, 186.13, 576.41, 671.32
190.16, 71.40, 186.59, 569.81, 667.59
190.19, 71.36, 186.60, 569.87, 667.57
183.09, 75.11, 183.06, 587.44, 654.72
190.18, 70.94, 187.15, 564.31, 663.10
183.09, 75.11, 183.06, 587.44, 654.72
190.21, 70.92, 187.17, 564.31, 663.10
191.81, 68.94, 189.48, 553.56, 662.15
184.26, 71.62, 186.91, 585.95, 668.55
191.52, 69.03, 189.43, 553.08, 662.13
184.87, 71.51, 187.21, 586.99, 668.88
185.48, 72.77, 185.60, 587.99, 670.87
192.62, 68.05, 189.98, 547.41, 660.09
185.48, 72.77, 185.60, 587.99, 670.87
192.63, 68.02, 190.00, 547.41, 660.09
191.04, 70.13, 188.61, 538.64, 657.53
184.28, 73.38, 186.28, 576.19, 671.10
191.02, 70.12, 188.61, 538.63, 657.56
184.24, 73.36, 186.28, 576.19, 671.10
195.77, 69.06, 189.42, 535.12, 656.53
195.38, 69.83, 188.51, 570.08, 674.05
195.76, 69.05, 189.42, 535.15, 656.54
195.38, 69.83, 188.51, 570.08, 674.05
196.45, 71.05, 187.99, 533.11, 654.36
195.74, 71.09, 190.38, 564.70, 673.58
196.52, 70.99, 188.08, 533.13, 654.36
195.74, 71.09, 190.38, 564.70, 673.58
197.39, 72.37, 186.79, 528.34, 650.48
191.64, 74.80, 188.46, 555.49, 671.95
197.41, 72.35, 186.81, 528.34, 650.48
191.64, 74.80, 188.46, 555.49, 671.95
197.84, 72.93, 185.72, 520.22, 647.30
190.51, 73.54, 188.41, 547.09, 675.16
197.69, 72.95, 185.72, 520.23, 647.30
190.51, 73.54, 188.41, 547.09, 675.16
199.02, 69.40, 188.86, 514.35, 646.58
199.02, 69.40, 188.86, 514.35, 646.58
197.57, 69.16, 188.27, 509.14, 645.45
160.60, 81.86, 177.26, 524.70, 656.01
197.34, 69.21, 188.24, 509.23, 645.49
161.76, 82.08, 177.62, 524.18, 655.78
196.17, 69.76, 188.04, 504.24, 643.18
174.06, 80.02, 180.02, 518.76, 647.26
196.16, 69.74, 188.07, 504.25, 643.16
174.06, 80.02, 180.02, 518.76, 647.26
194.83, 70.36, 187.47, 498.59, 640.66
165.87, 82.03, 177.61, 514.84, 641.18
194.83, 70.35, 187.48, 498.59, 640.66
165.88, 82.02, 177.62, 514.84, 641.18
194.94, 70.70, 187.09, 493.25, 638.80
174.43, 82.05, 177.66, 510.49, 637.15
194.94, 70.70, 187.09, 493.25, 638.80
174.44, 82.05, 177.66, 510.49, 637.15
194.94, 72.01, 185.83, 489.13, 634.47
166.13, 82.74, 175.49, 506.22, 634.91
194.81, 72.03, 185.81, 489.12, 634.51
163.18, 83.33, 174.66, 505.97, 635.59
195.59, 71.76, 186.16, 482.90, 631.12
195.63, 71.76, 186.15, 482.88, 631.12
197.60, 71.61, 186.25, 474.82, 626.73
197.58, 71.61, 186.26, 474.80, 626.75
199.87, 71.26, 186.73, 465.97, 624.75
199.62, 71.39, 186.50, 466.06, 624.61
201.18, 72.52, 186.15, 456.13, 623.49
201.20, 72.54, 186.23, 456.22, 623.46
204.33, 72.07, 186.68, 447.29, 622.30
204.27, 72.08, 186.68, 447.31, 622.22
202.89, 73.26, 185.44, 438.05, 621.88
202.91, 73.26, 185.44, 438.06, 621.89
202.51, 73.34, 185.05, 429.99, 622.32
202.52, 73.32, 185.08, 429.97, 622.30
202.39, 74.67, 184.16, 422.40, 623.79
202.28, 74.70, 184.13, 422.41, 623.76
202.76, 74.22, 184.90, 415.01, 625.65
202.75, 74.22, 184.89, 415.01, 625.65
202.94, 75.55, 184.33, 408.70, 627.90
202.95, 75.56, 184.30, 408.67, 627.88
202.64, 74.65, 184.89, 402.88, 630.08
202.64, 74.65, 184.89, 402.88, 630.08
200.84, 74.14, 184.49, 398.01, 633.56
200.76, 74.10, 184.52, 398.02, 633.58
201.88, 73.43, 185.13, 393.79, 638.68
201.90, 73.41, 185.14, 393.79, 638.68
200.11, 73.54, 184.71, 390.31, 642.82
200.08, 73.50, 184.68, 390.37, 642.84
199.96, 72.80, 185.19, 388.25, 648.29
199.92, 72.79, 185.21, 388.24, 648.28
199.33, 73.59, 185.15, 388.27, 654.80
199.30, 73.59, 185.13, 388.27, 654.80
198.40, 72.40, 186.02, 389.18, 659.56
198.41, 72.39, 186.02, 389.18, 659.56
197.41, 73.38, 185.31, 391.85, 664.92
197.42, 73.28, 185.28, 391.82, 664.89
197.61, 72.64, 185.71, 395.97, 670.33
197.59, 72.67, 185.70, 395.99, 670.29
195.57, 73.26, 185.48, 399.88, 675.87
195.58, 73.23, 185.49, 399.87, 675.86
194.91, 74.05, 184.82, 401.76, 678.72
194.90, 74.06, 184.81, 401.76, 678.72
193.74, 74.64, 184.39, 403.17, 678.48
193.73, 74.62, 184.42, 403.22, 678.50
194.54, 74.21, 184.99, 405.32, 679.58
194.34, 74.34, 184.87, 404.85, 679.50
194.58, 74.46, 184.54, 405.89, 680.52
194.58, 74.42, 184.54, 405.89, 680.52
192.84, 74.39, 184.56, 407.30, 681.83
192.87, 74.31, 184.56, 407.27, 681.82
191.01, 75.15, 184.12, 406.03, 682.93
191.03, 75.13, 184.14, 406.03, 682.93
190.22, 74.52, 184.01, 406.35, 683.08
190.23, 74.52, 184.02, 406.35, 683.08
189.94, 75.17, 183.51, 406.48, 683.31
190.73, 74.85, 183.85, 406.58, 683.78
189.66, 74.70, 183.50, 406.74, 683.35
189.66, 74.70, 183.50, 406.74, 683.35
189.18, 75.73, 183.08, 407.53, 683.71
189.15, 75.73, 183.08, 407.53, 683.71
188.50, 74.88, 183.78, 407.46, 683.71
188.50, 74.88, 183.78, 407.46, 683.71
188.65, 75.19, 183.53, 407.49, 683.72
188.61, 75.19, 183.52, 407.49, 683.72
188.10, 74.97, 183.74, 407.41, 683.65
187.55, 75.18, 183.32, 407.35, 683.61
188.35, 74.94, 183.04, 405.96, 683.99
188.43, 74.93, 183.04, 405.85, 683.96
187.84, 75.09, 183.03, 406.38, 683.55
188.83, 74.63, 183.55, 406.54, 683.99
189.35, 74.55, 183.64, 406.66, 683.96
189.35, 74.51, 183.65, 406.66, 683.96
189.21, 74.70, 183.64, 406.60, 683.98
188.97, 74.79, 183.68, 406.60, 684.00
189.01, 75.05, 183.50, 407.01, 684.00
188.91, 75.10, 183.54, 406.96, 684.01
188.86, 75.22, 183.57, 406.98, 684.00
188.64, 75.15, 183.60, 406.99, 684.00
