L, a, b, x, y
82.33, 141.22, 84.91, 578.52, 651.99
81.96, 140.56, 85.11, 578.51, 647.52
81.96, 140.56, 85.11, 578.51, 647.52
82.49, 141.24, 84.69, 578.22, 642.82
82.40, 141.27, 84.67, 578.22, 642.82
84.09, 140.49, 85.44, 579.26, 638.72
84.09, 140.49, 85.44, 579.26, 638.72
85.68, 140.05, 85.60, 579.76, 633.65
85.50, 139.61, 86.08, 579.71, 633.63
85.48, 140.43, 85.06, 582.04, 629.58
85.78, 140.30, 85.18, 582.09, 629.61
86.15, 139.05, 86.54, 583.94, 624.61
86.15, 139.05, 86.54, 583.94, 624.61
87.26, 137.94, 87.31, 586.69, 620.01
87.21, 137.96, 87.30, 586.71, 620.01
88.68, 137.15, 87.84, 590.75, 616.77
88.68, 137.15, 87.84, 590.75, 616.77
89.75, 138.28, 86.34, 595.56, 612.52
89.75, 138.28, 86.34, 595.56, 612.52
89.21, 137.28, 87.23, 601.04, 607.82
89.21, 137.28, 87.23, 601.04, 607.82
90.10, 138.20, 85.56, 607.58, 605.17
90.02, 138.20, 85.56, 607.58, 605.17
90.45, 138.14, 86.48, 614.54, 604.55
90.45, 138.14, 86.48, 614.54, 604.55
91.11, 137.58, 87.13, 623.26, 603.99
91.17, 137.56, 87.15, 623.26, 603.99
88.69, 137.49, 87.97, 633.23, 604.97
89.09, 137.22, 88.26, 633.47, 604.89
83.12, 140.71, 85.17, 640.59, 607.21
83.12, 140.71, 85.17, 640.59, 607.21
81.85, 140.88, 85.34, 640.69, 611.12
81.85, 140.88, 85.34, 640.69, 611.12
80.27, 138.55, 87.27, 642.26, 616.98
80.27, 138.55, 87.27, 642.26, 616.98
82.76, 136.36, 88.92, 643.69, 623.48
82.75, 136.34, 88.94, 643.69, 623.48
77.30, 138.20, 88.05, 643.20, 630.53
77.95, 137.58, 88.57, 643.17, 630.35
75.41, 137.10, 89.29, 644.71, 638.56
74.68, 137.55, 88.90, 644.30, 638.34
74.13, 137.15, 89.37, 643.04, 646.28
74.07, 137.21, 89.28, 643.04, 646.28
72.85, 136.71, 89.79, 641.58, 654.84
72.83, 136.74, 89.73, 641.58, 654.84
69.06, 138.45, 89.11, 638.72, 663.51
69.06, 138.45, 89.11, 638.72, 663.51
66.38, 137.95, 90.46, 634.02, 671.98
66.41, 137.91, 90.46, 634.02, 671.98
64.48, 141.71, 87.78, 628.31, 670.73
64.48, 141.71, 87.78, 628.31, 670.73
66.44, 139.55, 88.29, 622.79, 678.22
66.44, 139.55, 88.29, 622.79, 678.22
67.20, 141.05, 87.19, 616.10, 684.00
67.20, 141.05, 87.19, 616.10, 684.00
67.85, 142.08, 86.14, 608.86, 686.92
67.85, 142.08, 86.14, 608.86, 686.92
71.96, 141.46, 85.95, 605.72, 682.14
71.96, 141.46, 85.95, 605.72, 682.14
73.24, 140.59, 86.76, 597.05, 679.69
73.18, 140.69, 86.68, 597.05, 679.69
73.99, 140.70, 86.76, 588.42, 678.04
73.99, 140.70, 86.76, 588.42, 678.04
76.55, 139.98, 87.19, 582.58, 673.91
76.36, 139.70, 87.54, 582.68, 673.91
74.56, 143.81, 83.52, 587.17, 666.33
76.73, 140.94, 86.15, 576.14, 671.19
74.56, 143.81, 83.52, 587.17, 666.33
76.73, 140.94, 86.15, 576.14, 671.19
72.55, 142.22, 84.88, 565.70, 670.87
72.20, 142.48, 84.88, 577.48, 670.88
72.55, 142.22, 84.88, 565.70, 670.87
72.20, 142.48, 84.88, 577.48, 670.88
75.34, 140.10, 86.51, 557.63, 670.13
75.34, 140.10, 86.51, 557.63, 670.13
82.09, 138.67, 87.70, 545.27, 668.17
82.06, 138.66, 87.73, 545.27, 668.17
89.82, 139.06, 86.21, 538.29, 666.04
89.88, 139.09, 86.18, 538.30, 666.06
90.88, 139.26, 85.82, 532.31, 661.69
90.88, 139.26, 85.82, 532.31, 661.69
94.86, 138.88, 86.17, 524.23, 655.92
94.84, 138.88, 86.14, 524.23, 655.92
96.35, 136.26, 88.48, 514.89, 650.41
96.40, 136.21, 88.53, 514.89, 650.41
92.34, 139.82, 86.10, 508.05, 646.78
92.34, 139.82, 86.10, 508.05, 646.78
86.06, 138.78, 87.26, 503.97, 644.40
86.03, 138.80, 87.25, 503.97, 644.40
83.46, 139.60, 86.25, 499.44, 641.52
83.57, 139.46, 86.37, 499.41, 641.55
83.62, 139.40, 86.66, 494.20, 637.93
83.62, 139.40, 86.66, 494.20, 637.93
88.80, 140.39, 85.18, 488.85, 634.14
88.80, 140.39, 85.18, 488.85, 634.14
93.93, 138.96, 86.61, 483.44, 630.51
93.93, 138.96, 86.61, 483.44, 630.51
95.47, 138.77, 86.66, 476.36, 628.41
95.47, 138.77, 86.66, 476.36, 628.41
95.06, 138.03, 88.10, 468.93, 626.06
95.06, 138.03, 88.10, 468.93, 626.06
100.36, 136.05, 90.37, 459.34, 626.35
99.74, 136.54, 89.11, 459.19, 626.71
101.09, 136.18, 89.36, 449.50, 625.43
101.12, 136.14, 89.42, 449.50, 625.43
102.75, 137.08, 88.37, 440.45, 626.11
102.75, 137.08, 88.37, 440.45, 626.11
103.87, 136.48, 88.29, 432.01, 626.71
103.85, 136.58, 88.20, 432.02, 626.64
101.60, 137.04, 87.45, 424.55, 628.69
101.60, 137.04, 87.45, 424.55, 628.69
101.10, 138.47, 86.84, 417.54, 631.12
101.10, 138.47, 86.84, 417.54, 631.12
101.41, 137.98, 86.67, 412.18, 634.32
101.41, 137.98, 86.67, 412.18, 634.32
100.22, 139.61, 84.82, 407.36, 637.17
100.22, 139.61, 84.82, 407.36, 637.17
99.20, 138.89, 86.13, 403.23, 639.76
99.23, 138.86, 86.16, 403.09, 639.75
99.14, 139.70, 84.73, 399.43, 643.26
99.14, 139.70, 84.73, 399.43, 643.26
98.69, 139.12, 85.01, 398.16, 647.34
98.69, 139.12, 85.01, 398.16, 647.34
96.46, 141.28, 83.19, 394.87, 652.27
96.43, 141.41, 83.03, 394.87, 652.27
95.74, 140.63, 84.13, 393.37, 657.46
95.74, 140.63, 84.13, 393.37, 657.46
95.13, 139.77, 85.18, 393.78, 663.12
95.13, 139.86, 85.09, 393.74, 663.12
92.96, 139.87, 84.82, 394.99, 668.80
92.96, 139.87, 84.82, 394.99, 668.80
91.75, 139.54, 85.53, 396.77, 675.19
91.65, 139.55, 85.54, 396.66, 675.30
91.34, 140.57, 84.18, 400.87, 680.45
91.34, 140.57, 84.18, 400.87, 680.45
92.55, 139.79, 85.23, 409.98, 683.76
92.77, 139.70, 85.33, 409.98, 683.71
88.69, 143.74, 82.04, 416.55, 688.05
88.69, 143.74, 82.04, 416.55, 688.05
88.88, 142.28, 83.90, 418.64, 688.44
88.88, 142.28, 83.90, 418.64, 688.44
87.76, 142.89, 82.55, 420.84, 689.76
87.76, 142.89, 82.55, 420.84, 689.76
88.46, 138.25, 86.46, 421.83, 690.25
88.46, 138.25, 86.46, 421.83, 690.25
101.62, 134.88, 89.12, 426.38, 690.62
101.62, 134.88, 89.12, 426.38, 690.62
102.78, 137.83, 86.67, 427.44, 690.39
102.78, 137.83, 86.67, 427.44, 690.39
101.47, 139.06, 85.88, 427.71, 690.35
101.47, 139.06, 85.88, 427.71, 690.35
101.57, 143.14, 81.43, 427.14, 690.71
101.57, 143.14, 81.43, 427.14, 690.71
100.43, 137.14, 87.29, 427.14, 690.71
101.33, 138.50, 85.50, 427.17, 690.83
104.67, 133.00, 92.33, 427.17, 690.83
104.67, 133.00, 92.33, 427.17, 690.83
102.50, 129.25, 94.75, 427.50, 691.00
102.50, 129.25, 94.75, 427.50, 691.00
102.25, 129.00, 95.50, 427.50, 691.00
102.25, 129.00, 95.50, 427.50, 691.00
101.25, 136.50, 87.75, 427.50, 691.00
101.25, 136.50, 87.75, 427.50, 691.00
100.25, 136.75, 87.50, 427.50, 691.00
100.25, 136.75, 87.50, 427.50, 691.00
107.00, 120.00, 107.00, 429.00, 690.00
107.00, 120.00, 107.00, 429.00, 690.00
100.00, 127.50, 99.00, 428.50, 691.00
100.00, 127.50, 99.00, 428.50, 691.00
100.00, 124.50, 100.50, 429.50, 691.00
100.00, 124.50, 100.50, 429.50, 691.00
96.00, 135.33, 90.00, 431.00, 689.00
96.00, 135.33, 90.00, 431.00, 689.00
100.40, 133.10, 91.80, 431.50, 688.80
100.40, 133.10, 91.80, 431.50, 688.80
99.73, 143.38, 81.00, 431.12, 689.12
99.73, 143.38, 81.00, 431.12, 689.12
102.00, 140.00, 85.56, 431.28, 689.28
102.00, 140.00, 85.56, 431.28, 689.28
100.30, 141.30, 82.90, 429.90, 689.60
100.30, 141.30, 82.90, 429.90, 689.60
101.81, 138.95, 86.05, 429.62, 690.24
101.33, 138.81, 86.24, 429.62, 690.24
99.74, 141.41, 84.29, 429.68, 689.91
99.74, 141.41, 84.29, 429.68, 689.91
102.12, 140.98, 84.43, 429.95, 688.67
102.12, 140.98, 84.43, 429.95, 688.67
101.83, 142.84, 82.28, 430.45, 688.85
101.83, 142.84, 82.28, 430.45, 688.85
101.39, 142.69, 82.43, 430.44, 687.76
101.39, 142.69, 82.43, 430.44, 687.76
100.17, 142.25, 82.82, 430.97, 686.73
100.17, 142.25, 82.82, 430.97, 686.73
100.39, 141.88, 83.59, 431.86, 685.41
100.39, 141.88, 83.59, 431.86, 685.41
100.54, 141.46, 83.77, 432.32, 683.99
100.54, 141.46, 83.77, 432.32, 683.99
100.50, 140.96, 84.59, 433.50, 682.71
100.45, 140.91, 84.69, 433.50, 682.71
96.18, 143.27, 82.88, 434.52, 681.98
96.18, 143.27, 82.88, 434.52, 681.98
95.43, 142.72, 83.29, 434.80, 681.96
95.43, 142.72, 83.29, 434.80, 681.96
95.65, 142.76, 83.22, 435.29, 681.66
95.65, 142.76, 83.22, 435.29, 681.66
95.71, 142.53, 83.37, 435.37, 681.44
95.71, 142.53, 83.37, 435.37, 681.44
95.62, 142.79, 82.91, 435.12, 681.46
95.62, 142.79, 82.91, 435.12, 681.46
96.16, 142.38, 83.25, 434.71, 680.75
96.16, 142.38, 83.25, 434.71, 680.75
94.91, 142.91, 82.77, 434.60, 679.38
94.22, 142.75, 83.03, 434.68, 679.76
93.62, 142.90, 83.21, 434.63, 678.77
93.62, 142.90, 83.21, 434.63, 678.77
92.89, 143.06, 83.12, 434.69, 677.69
92.89, 143.06, 83.12, 434.69, 677.69
90.30, 142.00, 84.50, 434.64, 675.93
90.37, 142.02, 84.48, 434.64, 675.93
87.25, 143.65, 82.49, 435.25, 674.74
87.25, 143.65, 82.49, 435.25, 674.74
82.52, 143.17, 83.38, 435.46, 673.57
82.52, 143.17, 83.38, 435.46, 673.57
78.66, 143.97, 82.57, 436.25, 673.27
78.66, 143.97, 82.57, 436.25, 673.27
76.60, 143.97, 83.15, 438.14, 673.95
76.54, 144.04, 83.11, 438.14, 673.95
74.77, 143.46, 83.93, 440.90, 672.36
74.77, 143.46, 83.93, 440.90, 672.36
77.10, 143.59, 83.67, 443.36, 670.30
77.10, 143.59, 83.67, 443.36, 670.30
79.22, 141.69, 84.87, 448.22, 671.97
79.22, 141.69, 84.87, 448.22, 671.97
79.19, 141.22, 85.89, 454.40, 674.58
79.29, 141.17, 85.94, 454.40, 674.58
79.26, 140.48, 86.84, 459.72, 672.62
79.26, 140.48, 86.84, 459.72, 672.62
81.97, 140.04, 86.97, 464.26, 669.18
81.98, 140.10, 86.91, 464.31, 669.25
81.45, 141.53, 85.75, 468.16, 664.93
81.46, 141.53, 85.77, 468.16, 664.93
81.94, 140.76, 86.53, 472.01, 660.96
81.91, 140.81, 86.49, 472.01, 660.96
80.95, 140.95, 86.36, 474.34, 655.90
80.95, 140.95, 86.36, 474.34, 655.90
84.26, 140.53, 86.20, 477.35, 651.22
84.26, 140.53, 86.20, 477.35, 651.22
84.27, 140.10, 86.21, 479.76, 646.33
84.27, 140.10, 86.21, 479.76, 646.33
85.15, 139.58, 86.53, 481.14, 641.83
85.16, 139.56, 86.55, 481.14, 641.83
85.07, 139.76, 86.22, 481.87, 637.47
85.07, 139.76, 86.22, 481.87, 637.47
86.54, 139.18, 86.78, 481.72, 633.20
86.54, 139.18, 86.78, 481.72, 633.20
87.95, 139.04, 86.77, 479.63, 628.44
87.95, 139.04, 86.77, 479.63, 628.44
90.05, 137.72, 88.23, 477.98, 623.18
90.05, 137.72, 88.23, 477.98, 623.18
90.43, 138.90, 87.13, 474.70, 618.60
90.43, 138.90, 87.13, 474.70, 618.60
91.62, 138.47, 87.40, 471.79, 614.72
91.62, 138.47, 87.40, 471.79, 614.72
93.27, 138.94, 86.95, 469.29, 611.23
93.27, 138.94, 86.95, 469.29, 611.23
93.83, 139.76, 86.37, 466.15, 608.04
93.83, 139.75, 86.38, 466.15, 608.04
96.86, 138.71, 87.51, 462.69, 605.35
96.86, 138.71, 87.51, 462.69, 605.35
97.85, 141.17, 84.80, 458.85, 603.01
97.85, 141.17, 84.80, 458.85, 603.01
99.36, 139.40, 86.67, 454.96, 600.89
99.38, 140.24, 86.01, 455.04, 600.97
99.61, 140.07, 85.95, 450.71, 601.41
99.42, 140.23, 85.79, 450.71, 601.41
101.17, 139.61, 86.31, 447.07, 600.55
101.17, 139.61, 86.31, 447.07, 600.55
101.31, 139.34, 86.60, 444.60, 599.99
101.31, 139.34, 86.60, 444.60, 599.99
100.15, 139.77, 86.70, 443.26, 599.35
100.15, 139.77, 86.70, 443.26, 599.35
102.51, 136.84, 88.23, 450.96, 609.20
102.51, 136.84, 88.23, 450.96, 609.20
99.59, 134.63, 91.82, 461.46, 617.40
95.67, 131.78, 96.11, 450.56, 604.78
99.59, 134.63, 91.82, 461.46, 617.40
95.67, 131.78, 96.11, 450.56, 604.78
98.61, 133.90, 92.22, 475.62, 622.66
98.82, 133.84, 92.22, 475.76, 622.77
96.02, 133.58, 92.21, 493.26, 629.36
96.02, 133.58, 92.21, 493.26, 629.36
95.66, 134.23, 92.24, 510.56, 636.16
95.53, 134.34, 92.14, 510.52, 636.13
85.37, 135.65, 90.30, 526.17, 640.64
85.37, 135.65, 90.30, 526.17, 640.64
84.81, 135.76, 89.92, 538.83, 641.19
84.54, 135.87, 89.81, 538.60, 641.17
87.12, 135.74, 90.52, 553.10, 643.89
87.12, 135.74, 90.52, 553.10, 643.89
84.22, 138.05, 88.28, 566.09, 644.93
84.22, 138.05, 88.28, 566.09, 644.93
84.08, 138.08, 88.88, 577.35, 644.57
84.08, 138.08, 88.88, 577.35, 644.57
89.86, 137.56, 89.00, 587.74, 641.57
87.82, 139.10, 88.31, 574.41, 645.95
89.84, 137.58, 88.99, 587.74, 641.57
87.82, 139.10, 88.31, 574.41, 645.95
91.54, 138.33, 87.10, 598.99, 635.20
90.04, 137.94, 87.53, 588.29, 642.29
91.54, 138.33, 87.10, 598.99, 635.20
90.04, 137.94, 87.53, 588.29, 642.29
92.05, 137.27, 87.90, 607.62, 626.54
91.97, 137.07, 87.94, 597.62, 634.90
92.05, 137.27, 87.91, 607.62, 626.54
91.97, 137.06, 87.97, 597.62, 634.90
87.48, 137.45, 87.70, 616.29, 618.10
87.62, 137.09, 87.69, 607.02, 629.47
87.47, 137.47, 87.69, 616.29, 618.10
87.62, 137.09, 87.69, 607.02, 629.47
85.64, 138.65, 86.29, 625.26, 611.04
84.96, 138.25, 86.35, 616.24, 624.49
85.64, 138.65, 86.29, 625.26, 611.04
84.96, 138.25, 86.35, 616.24, 624.49
88.58, 139.84, 85.55, 632.88, 603.55
91.28, 140.33, 86.59, 624.67, 618.05
88.58, 139.84, 85.55, 632.88, 603.55
91.28, 140.33, 86.59, 624.67, 618.05
90.30, 138.95, 86.33, 640.25, 597.31
90.22, 139.07, 86.24, 640.29, 597.27
91.65, 139.74, 85.08, 646.19, 590.07
93.61, 137.33, 89.33, 639.50, 607.11
91.65, 139.74, 85.08, 646.19, 590.07
93.61, 137.33, 89.33, 639.50, 607.11
93.84, 140.12, 84.18, 647.26, 585.37
93.84, 140.12, 84.18, 647.26, 585.37
94.95, 140.11, 84.28, 645.09, 581.65
94.95, 140.11, 84.28, 645.09, 581.65
94.70, 139.91, 84.43, 643.43, 579.44
94.70, 139.91, 84.43, 643.43, 579.44
94.99, 140.59, 83.63, 642.23, 576.25
94.99, 140.59, 83.63, 642.23, 576.25
96.09, 140.41, 84.09, 640.56, 573.90
96.09, 140.41, 84.09, 640.56, 573.90
99.16, 140.00, 84.20, 638.28, 570.58
99.16, 140.00, 84.20, 638.28, 570.58
99.03, 140.16, 84.39, 635.25, 567.53
98.77, 139.75, 84.80, 635.29, 567.27
100.86, 139.47, 85.27, 631.92, 564.92
91.75, 135.50, 106.00, 631.50, 641.75
100.75, 141.02, 84.07, 628.13, 562.66
82.75, 136.25, 105.75, 630.00, 638.75
100.75, 141.02, 84.07, 628.13, 562.66
82.75, 136.25, 105.75, 630.00, 638.75
102.22, 141.14, 84.19, 624.95, 559.33
87.75, 138.00, 103.25, 628.50, 635.00
102.22, 141.14, 84.19, 624.95, 559.33
87.75, 138.00, 103.25, 628.50, 635.00
102.22, 141.14, 84.19, 624.95, 559.33
87.75, 138.00, 103.25, 628.50, 635.00
104.74, 140.85, 85.07, 621.52, 554.89
115.67, 136.33, 108.00, 626.00, 630.00
104.72, 140.85, 85.08, 621.52, 554.89
115.67, 136.33, 108.00, 626.00, 630.00
108.68, 138.67, 87.60, 617.26, 548.34
108.68, 138.67, 87.60, 617.26, 548.34
110.71, 137.01, 88.87, 612.29, 540.86
110.90, 137.06, 88.86, 612.33, 540.85
109.89, 139.37, 86.90, 605.41, 533.92
109.89, 139.37, 86.90, 605.41, 533.92
108.52, 139.31, 86.79, 600.17, 527.14
112.72, 139.52, 87.48, 593.39, 520.25
112.72, 139.52, 87.48, 593.39, 520.25
112.72, 139.52, 87.48, 593.39, 520.25
115.03, 139.01, 88.22, 586.13, 512.58
115.03, 139.01, 88.22, 586.13, 512.58
117.03, 137.99, 89.40, 576.80, 502.70
117.03, 137.99, 89.40, 576.80, 502.70
83.25, 137.50, 109.00, 603.25, 560.75
116.59, 138.95, 88.79, 569.65, 494.42
83.25, 137.50, 109.00, 603.25, 560.75
116.68, 138.90, 88.85, 569.65, 494.42
88.71, 138.29, 108.29, 601.14, 550.14
119.19, 139.66, 87.74, 564.99, 487.68
88.71, 138.29, 108.29, 601.14, 550.14
119.19, 139.66, 87.74, 564.99, 487.68
112.50, 137.50, 110.50, 601.00, 540.50
120.04, 140.95, 87.37, 558.19, 481.39
112.50, 137.50, 110.50, 601.00, 540.50
120.04, 140.95, 87.37, 558.19, 481.39
115.20, 138.50, 101.20, 584.80, 513.20
119.26, 141.11, 86.69, 551.61, 475.31
115.20, 138.50, 101.20, 584.80, 513.20
119.26, 141.11, 86.69, 551.61, 475.31
123.52, 140.06, 88.35, 555.06, 475.07
121.29, 140.71, 87.49, 545.16, 471.07
123.52, 140.06, 88.35, 555.06, 475.07
121.29, 140.71, 87.49, 545.16, 471.07
122.93, 138.82, 88.34, 546.68, 469.73
121.89, 140.41, 87.71, 540.20, 467.69
122.93, 138.82, 88.34, 546.68, 469.73
121.89, 140.41, 87.71, 540.20, 467.69
124.64, 140.44, 86.20, 545.94, 468.67
123.79, 141.51, 85.27, 534.06, 465.48
124.64, 140.44, 86.20, 545.94, 468.67
123.79, 141.51, 85.27, 534.06, 465.48
126.03, 139.81, 88.14, 541.61, 465.95
126.45, 140.03, 87.10, 527.57, 462.92
126.03, 139.81, 88.14, 541.61, 465.95
126.45, 140.03, 87.10, 527.57, 462.92
127.05, 139.85, 86.49, 520.93, 460.95
126.86, 142.48, 83.99, 534.42, 460.86
127.02, 139.88, 86.42, 520.98, 460.96
126.86, 142.48, 83.99, 534.42, 460.86
128.61, 141.72, 85.35, 532.13, 456.67
127.25, 139.48, 86.37, 515.99, 458.29
128.61, 141.72, 85.35, 532.13, 456.67
127.25, 139.48, 86.37, 515.99, 458.29
149.90, 134.30, 97.10, 528.30, 451.40
127.51, 138.63, 87.61, 510.31, 455.49
149.90, 134.30, 97.10, 528.30, 451.40
127.51, 138.63, 87.61, 510.31, 455.49
127.18, 138.04, 86.07, 503.47, 454.95
127.18, 138.04, 86.07, 503.47, 454.95
125.63, 138.60, 85.83, 500.63, 452.31
125.63, 138.60, 85.83, 500.63, 452.31
126.17, 139.71, 84.46, 495.36, 451.64
126.17, 139.71, 84.46, 495.36, 451.64
124.02, 139.75, 84.64, 489.50, 451.50
124.02, 139.75, 84.64, 489.50, 451.50
123.20, 140.88, 83.04, 484.93, 450.39
123.20, 140.88, 83.04, 484.93, 450.39
121.28, 140.39, 83.64, 478.64, 451.75
121.28, 140.39, 83.64, 478.64, 451.75
121.99, 139.57, 83.30, 472.77, 455.49
121.99, 139.57, 83.30, 472.77, 455.49
122.60, 139.05, 83.77, 470.90, 455.51
122.60, 139.05, 83.77, 470.90, 455.51
121.44, 140.46, 82.13, 470.45, 455.94
121.92, 139.79, 83.34, 470.84, 455.81
117.71, 136.73, 85.65, 471.06, 456.69
117.71, 136.73, 85.65, 471.06, 456.69
115.35, 138.00, 84.93, 471.87, 454.35
115.35, 138.00, 84.93, 471.87, 454.35
115.86, 137.88, 84.33, 470.49, 452.10
115.73, 137.61, 84.60, 470.63, 451.96
114.10, 137.08, 86.28, 468.74, 448.36
114.10, 137.08, 86.28, 468.74, 448.36
114.64, 136.94, 87.34, 463.01, 447.31
114.64, 136.94, 87.34, 463.01, 447.31
114.30, 137.12, 87.98, 456.42, 447.03
114.30, 137.12, 87.98, 456.42, 447.03
115.54, 136.19, 88.04, 449.77, 446.97
115.91, 135.74, 88.48, 449.76, 447.25
118.01, 137.75, 86.76, 441.49, 450.38
118.01, 137.75, 86.76, 441.49, 450.38
122.86, 137.63, 83.81, 434.40, 450.14
122.73, 137.70, 83.76, 434.40, 450.14
122.66, 136.51, 84.80, 427.21, 450.44
122.66, 136.51, 84.80, 427.21, 450.44
120.29, 137.90, 83.78, 420.50, 450.69
120.29, 137.90, 83.78, 420.50, 450.69
121.47, 137.64, 84.43, 414.31, 451.70
121.47, 137.64, 84.43, 414.31, 451.70
120.97, 136.17, 85.75, 407.71, 453.28
120.97, 136.17, 85.75, 407.71, 453.28
122.48, 136.57, 83.69, 401.33, 458.00
122.48, 136.57, 83.69, 401.33, 458.00
121.77, 136.75, 83.82, 395.28, 461.35
122.34, 136.13, 84.71, 395.67, 461.84
119.46, 138.12, 83.43, 388.08, 466.33
119.46, 138.12, 83.43, 388.08, 466.33
107.57, 140.22, 92.74, 373.14, 475.71
107.78, 140.17, 92.46, 373.40, 475.41
105.68, 140.80, 89.82, 370.13, 475.10
105.68, 140.80, 89.82, 370.13, 475.10
114.45, 139.26, 87.71, 368.25, 474.53
114.45, 139.26, 87.71, 368.25, 474.53
104.76, 142.82, 91.14, 356.86, 472.40
105.56, 142.81, 90.26, 357.39, 473.27
98.41, 142.56, 97.41, 346.77, 474.54
98.41, 142.61, 97.35, 346.77, 474.54
96.02, 143.48, 97.94, 342.43, 477.06
96.10, 143.46, 97.84, 342.51, 477.18
94.61, 144.13, 100.75, 334.90, 474.30
94.64, 144.19, 100.76, 334.90, 474.27
97.43, 143.55, 98.33, 332.75, 484.83
97.86, 143.48, 98.03, 333.00, 485.68
100.81, 142.93, 96.84, 333.25, 492.60
100.83, 142.93, 96.84, 333.25, 492.60
104.31, 141.63, 96.77, 335.64, 500.80
104.30, 141.63, 96.75, 335.65, 500.79
111.97, 139.39, 91.86, 335.08, 519.33
111.82, 139.40, 92.12, 335.00, 519.00
119.81, 137.72, 84.70, 336.55, 540.87
119.72, 137.89, 84.51, 336.55, 540.87
115.32, 138.06, 88.28, 333.12, 543.17
115.32, 138.06, 88.28, 333.12, 543.17
120.74, 137.99, 83.20, 331.14, 558.22
121.20, 138.51, 83.18, 330.84, 558.12
123.28, 136.51, 85.45, 328.53, 566.42
123.28, 136.51, 85.45, 328.53, 566.42
121.06, 138.56, 83.13, 325.82, 574.76
121.06, 138.56, 83.13, 325.82, 574.76
122.94, 138.19, 84.01, 323.42, 583.16
122.93, 138.33, 83.77, 323.33, 583.10
122.43, 139.68, 82.11, 320.85, 591.92
122.43, 139.68, 82.11, 320.85, 591.92
123.07, 137.95, 84.68, 317.83, 600.29
123.07, 137.95, 84.68, 317.83, 600.29
121.50, 137.69, 84.88, 315.70, 609.30
121.50, 137.69, 84.88, 315.70, 609.30
123.58, 137.16, 85.34, 314.23, 618.29
123.58, 137.16, 85.34, 314.23, 618.29
121.57, 137.06, 86.42, 312.73, 627.46
120.29, 138.09, 85.57, 311.30, 636.87
120.29, 138.09, 85.57, 311.30, 636.87
120.29, 138.09, 85.57, 311.30, 636.87
117.47, 136.55, 87.07, 310.27, 646.66
114.27, 137.47, 86.30, 310.78, 655.65
114.29, 137.46, 86.30, 310.78, 655.65
114.20, 137.52, 86.25, 310.83, 655.64
109.24, 138.41, 85.39, 309.93, 665.01
110.04, 138.68, 85.01, 310.28, 664.94
108.47, 137.78, 86.36, 310.93, 674.22
108.47, 137.78, 86.36, 310.93, 674.22
103.63, 139.43, 84.91, 312.06, 684.11
103.63, 139.43, 84.91, 312.06, 684.11
107.23, 136.30, 88.93, 322.39, 689.38
